id,tutorial_detail_id,slide,slide_user_id,slide_status,code,code_user_id,code_status,assignment,assignment_user_id,assignment_status,prerequisite_id,prerequisite_user_id,prerequisite_status,keyword,keyword_user_id,keyword_status,created,updated,additional_material,additional_material_status,additional_material_user_id
1443,1503,Logical-Associations-and-Categorization-Slides.zip,1385807,4,"",1385807,6,Logical-Associations-and-Categorization-Assignment.txt,1385807,4,1363,1385807,4,"gcompris, pattern differentiation, farm animals, left hand, right hand, categorization, logical activity, educational activities, video tutorial. ",1385807,4,2020-07-22 11:45:48,2020-07-24 10:28:45,,6,1385807
1444,1515,Turbulence-Modelling-in-OpenFOAM-Slides.zip,2516526,4,Turbulence-Modelling-in-OpenFOAM-Codefiles.zip,2516526,4,Turbulence-Modelling-in-OpenFOAM-Assignment.txt,2516526,4,1515,2516526,4,"openfoam version 7, fossee, spoken tutorial, video tutorial, channel flow, turbulence flow, turbulence modelling, k-epsilon turbulence model, k-omega turbulence model, k-omegasst turbulence model, wall function, yplus, yp, expansion ratio, 2d flow",2516526,4,2020-07-25 07:32:33,2020-09-17 07:43:07,Turbulence-Modelling-in-OpenFOAM-Additionalmaterial.pdf,4,2310607
1445,1518,Create-Community-and-Sub-Community-in-DSpace-Slides.zip,2214020,4,Create-Community-and-Sub-Community-in-DSpace-Codefiles.zip,2214020,4,Create-Community-and-Sub-Community-in-DSpace-Assignment.txt,2214020,4,1517,2214020,4,"dspace, community, sub-community, group policy, community administrator, create community, community metadata, spoken tutorial, video tutorial",2214020,4,2020-07-28 10:31:18,2020-08-03 11:37:50,,6,2214020
1446,1519,Item-Submission-in-DSpace-Slides.zip,2214020,4,Item-Submission-in-DSpace-Codefiles.zip,2214020,4,Item-Submission-in-DSpace-Assignment.txt,2214020,4,1521,2214020,4,"dspace, item submission, item upload, dublin core metadata, submitter, submission status, item submitter, spoken tutorial, video tutorial",2214020,4,2020-07-28 10:32:01,2020-08-03 07:31:20,,6,2214020
1447,1520,Item-Review-in-DSpace-Slides.zip,2214020,4,"",2214020,6,"",2214020,6,1519,2214020,4,"dspace, item review, reviewer, accept item, reject item, edit item, accept tasks, manage tasks, spoken tutorial, video tutorial",2214020,4,2020-07-28 10:32:56,2020-08-03 12:12:52,,6,2214020
1448,1521,Create-Collection-in-DSpace-Slides.zip,2214020,4,Create-Collection-in-DSpace-Codefiles.zip,2214020,4,Create-Collection-in-DSpace-Assignment.txt,2214020,4,1518,2214020,4,"dspace, create collection, collections, collection administrator, collection metadata, dspace workflow, item submitter, item reviewer, item submission workflow, spoken tutorial, video tutorial",2214020,4,2020-07-28 11:31:54,2020-08-03 07:29:40,,6,2214020
1449,1418,Satellites-and-Eclipses-Slides.zip,582954,4,"",582954,6,Satellites-and-Eclipses-Assignment.txt,582954,4,1416,582954,4,"	 	 	 	 
marble, stars, online services, satellites, orbit, information sheet, location panel, search panel, configure, mars, eclipses, video tutorial.
",582954,4,2020-07-30 05:34:02,2020-08-04 09:01:05,,6,582954
1450,1478,Basic-Logic-and-Reasoning-Puzzles-Slides.zip,1385807,4,"",1385807,6,Basic-Logic-and-Reasoning-Puzzles-Assignment.txt,1385807,4,1363,1385807,4,"gcompris, puzzles, mosaic, matching items, vocabulary, educational activities, video tutorial.",1385807,4,2020-07-30 06:44:49,2020-08-03 05:52:36,,6,1385807
1451,1456,Programming-OpenPLC-Slides.zip,1982346,4,Programming-OpenPLC-Codefiles.zip,1982346,4,"",1982346,6,1455,1982346,4,"ladder logic, ldmicro interface, compiling ladder logic, programming openplc, reading fuse bits, video tutorials, spoken tutorials",1982346,4,2020-07-30 09:35:36,2020-08-14 11:00:01,Programming-OpenPLC-Additionalmaterial.pdf,4,1982346
1452,1527,Ohm's-Law-and-its-Applications-Slides.zip,1890175,4,"",1890175,6,Ohm's-Law-and-its-Applications-Assignment.txt,1890175,4,1502,1890175,4,"apps on physics, ohm’s law, current, voltage, resistance, resistor, amperage, ammeter, voltmeter, series, parallel, video tutorial.
",1890175,4,2020-07-30 13:47:46,2020-08-04 09:23:33,,6,1890175
1453,1528,Wheatstone's-Bridge-and-Potentiometer-Slides.zip,1890175,4,"",1890175,6,Wheatstone's-Bridge-and-Potentiometer-Assignment.txt,1890175,4,1527,1890175,4,"apps on physics, wheatstone's bridge, potentiometer, voltage, current, resistances, scale, length, amperage, galvanometer, video tutorial.",1890175,4,2020-07-30 19:37:11,2020-08-04 11:13:37,,6,1890175
1454,1522,Creating-a-Device-Model-Slides.zip,7,4,Creating-a-Device-Model-Codefiles.zip,1458135,4,Creating-a-Device-Model-Assignment.pdf,1458135,4,921,1458135,4,"esim, device model,  kicad, eeschema, simulation, analysis, knee voltage, forward characteristics, forward current, kicad netlist, ngspice netlist",1458135,4,2020-08-02 10:38:07,2020-08-10 11:11:39,,6,1458135
1455,1523,Uploading-a-Spice-Device-Model-Slides.zip,7,4,Uploading-a-Spice-Device-Model-Codefiles.zip,1458135,4,Uploading-a-Spice-Device-Model-Assignment.pdf,1458135,4,921,1458135,4,"esim, device model,  kicad, eeschema, simulation, analysis, knee voltage, forward characteristics, forward current,spice,xml, schematic",1458135,4,2020-08-02 12:07:54,2020-08-10 11:11:58,,6,1458135
1456,1525,Editing-a-Subcircuit-Slides.zip,7,4,"",1458135,6,Editing-a-Subcircuit-Assignment.pdf,1458135,4,1524,1458135,4,"esim, subcircuit, kicad, eeschema, subcircuit, part library,port, schematic,pin, wire.",1458135,4,2020-08-02 18:06:39,2020-08-12 10:20:37,,6,1458135
1457,1524,Subcircuit-Builder-Slides.zip,7,4,Subcircuit-Builder-Codefiles.zip,1458135,4,Subcircuit-Builder-Assignment.pdf,1458135,4,921,1458135,4,"esim, subcircuit, kicad, eeschema, subcircuit, part library, schematic, port, component, half adder, subcircuit,pin.",1458135,4,2020-08-02 18:16:40,2020-08-10 11:12:26,,6,1458135
1458,1526,Uploading-a-spice-Subcircuit-file-Slides.zip,7,4,Uploading-a-spice-Subcircuit-file-Codefiles.zip,1458135,4,Uploading-a-spice-Subcircuit-file-Assignment.pdf,1458135,4,1524,1458135,4,"esim, subcircuit, kicad, eeschema, .include,device models",1458135,4,2020-08-02 18:25:09,2020-08-10 11:12:56,,6,1458135
1459,1529,Slide-Master-and-Slide-Design-in-Impress-Slides.zip,2430850,4,Slide-Master-and-Slide-Design-in-Impress-Codefiles.zip,2430850,4,Slide-Master-and-Slide-Design-in-Impress-Assignment.txt,2430850,4,1497,2430850,4,"libreoffice,impress,spoken tutorial,video tutorial,alternative of microsoft powerpoint,master slides in impress,creating background in impress,formatting master slide in impress,use bitmap in impress,impress master view toolbar,inserting shapes in impress,layout in impress
",2430850,4,2020-08-03 10:17:00,2020-08-06 05:15:42,,6,2430850
1460,1530,Custom-Animation-in-Impress-Slides.zip,2430850,4,Custom-Animation-in-Impress-Codefiles.zip,2430850,4,Custom-Animation-in-Impress-Assignment.txt,2430850,4,1529,2430850,4,"libreoffice,impress,spoken tutorial,video tutorial,alternative of microsoft powerpoint,custom animation in impress,animation section in impress,properties of animation in impress,how to set effect in impress",2430850,4,2020-08-03 11:01:44,2020-08-06 05:16:10,,6,2430850
1461,1531,Slide-Show-Creation-in-Impress-Slides.zip,2430850,4,Slide-Show-Creation-in-Impress-Codefiles.zip,2430850,4,Slide-Show-Creation-in-Impress-Assignment.txt,2430850,4,1530,2430850,4,"libreoffice,impress,spoken tutorial,video tutorial,alternative of microsoft powerpoint,slideshow in impress,how to automate impress slide show,how to exit slideshow in impress,slide transition in impress,how to modify transition in impress,add sound to transition in impress",2430850,4,2020-08-03 11:10:41,2020-08-06 05:16:49,,6,2430850
1462,1532,Normal-Coil-Slides.zip,1982346,4,Normal-Coil-Codefiles.zip,1982346,4,"",1982346,6,1456,1982346,4," ladder logic, ldmicro, normal coil, openplc v1 mainboard, video tutorials, spoken tutorials
",1982346,4,2020-08-12 11:15:50,2020-08-27 16:23:07,,6,1982346
1463,1391,Importance-of-Calcium-Slides.zip,2119139,2,"",2119139,6,"",2119139,6,,2119139,6,"spoken tutorial, video tutorial, calcium, osteoporosis, rickets, calcium absorption, calcium deficiency, calcium during lactation, calcium during pregnancy, food sources of calcium
",2119139,2,2020-08-21 04:46:20,2020-08-21 11:22:58,,6,2119139
1464,1537,Spoken-Tutorial-Supplementary-Material-Slides.zip,36848,4,"",36848,6,"",36848,6,,36848,6,"spoken tutorial, supplementary material, instruction sheet, installation sheet, code files, assignment, additional reading material, video tutorials",7,4,2020-08-27 10:38:39,2020-08-31 18:08:50,,6,36848
1465,1538,Using-Charts-and-Graphics-in-Calc-Slides.zip,2342964,4,Using-Charts-and-Graphics-in-Calc-Codefiles.zip,2342964,4,Using-Charts-and-Graphics-in-Calc-Assignment.txt,2342964,4,1493,2342964,4,"libreoffice, calc, ubuntu, creating charts in calc, editing charts in calc, formatting charts in calc, resizing charts in calc, moving charts in calc,3d look chart option in calc, legend on/off option in calc, customize chart wall and chart area in calc. edit data ranges in chart, video tutorial, spoken tutorial.",2342964,4,2020-09-01 16:58:25,2020-09-12 06:03:35,,6,2342964
1466,1539,Inserting-Images-and-inbuilt-Graphics-in-Calc-Slides.zip,2342964,4,Inserting-Images-and-inbuilt-Graphics-in-Calc-Codefiles.zip,2342964,4,Inserting-Images-and-inbuilt-Graphics-in-Calc-Assignment.txt,2342964,4,1538,2342964,4,"libreoffice, calc, ubuntu, creating charts in calc, inserting image in calc, inserting image as link in calc, delete an image in calc, formatting images in calc, crop an image in calc. add filters to an image in calc, video tutorial, spoken tutorial.
",2342964,4,2020-09-01 18:26:20,2020-09-12 06:04:19,,6,2342964
1467,1547,Overiew-of-OpenFOAM-7-Slides.zip,2310607,4,"",2310607,6,"",2310607,6,,2310607,6,"openfoam version 7, paraview, cfd, computational fluid dynamics, finite volume method, fvm, blockmesh, snappyhexmesh, solver, fossee, spoken tutorial, video tutorial",2310607,4,2020-09-08 17:07:18,2020-09-11 09:38:23,,6,2310607
1468,1144,"",14084,0,"",14084,0,"",14084,0,,14084,0,"",14084,0,2020-09-09 06:41:44,2020-09-09 06:41:44,,0,
1469,1549,Batch-import-of-items-Slides.zip,2214020,4,Batch-import-of-items-Codefiles.zip,2214020,4,Batch-import-of-items-Assignment.txt,2214020,4,1521,2214020,4,"safbuilder, batch import, batch import in dspace, item submission, dublin core, mapfile, metadata spreadsheet, mapfile, batch job, spoken tutorial, video tutorial",2214020,4,2020-09-09 14:17:57,2020-09-12 06:05:12,Batch-import-of-items-Additionalmaterial.pdf,4,2214020
1470,1540,Advanced-Formatting-and-Protection-in-Calc-Slides.zip,2342964,4,Advanced-Formatting-and-Protection-in-Calc-Codefiles.zip,2342964,4,Advanced-Formatting-and-Protection-in-Calc-Assignment.txt,2342964,4,1539,2342964,4,"libreoffice, calc,ubuntu, password protect calc file, password protect a single sheet in calc ,define ranges for database in calc, subtotal option in calc, validate cells in calc, clone formatting in calc, video tutorial, spoken tutorial.",2342964,4,2020-09-10 06:20:27,2020-09-14 11:43:17,,6,2342964
1471,1541,Formulae-and-Functions-in-Calc-Slides.zip,2342964,4,Formulae-and-Functions-in-Calc-Codefiles.zip,2342964,4,Formulae-and-Functions-in-Calc-Assignment.txt,2342964,4,1540,2342964,4,"libreoffice, calc,ubuntu, conditional operators in calc, using if-or statements in calc, basic statistical functions in calc, rounding off numbers in calc, function wizards in calc, video tutorial, spoken tutorial.
",2342964,4,2020-09-10 07:02:54,2020-09-14 11:43:42,,6,2342964
1472,1542,Linking-Calc-Data-Slides.zip,2342964,4,Linking-Calc-Data-Codefiles.zip,2342964,4,Linking-Calc-Data-Assignment.txt,2342964,4,1541,2342964,4,"libreoffice, calc, ubuntu, use reference in calc, hyperlink a sheet in calc, hyperlink a document in calc, hyperlink a website in calc, video tutorial, spoken tutorial.",2342964,4,2020-09-10 08:23:44,2020-09-14 13:35:49,,6,2342964
1473,1557,Using-Find-Replace-and-Auto-correct-Slides.zip,24566,2,Using-Find-Replace-and-Auto-correct-Codefiles.zip,24566,2,Using-Find-Replace-and-Auto-correct-Assignment.txt,24566,2,1487,24566,2,"libreoffice suite writer 6.3, spoken tutorial, video tutorial, find and replace, spellcheck, autocorrect 
",24566,2,2020-09-21 07:43:42,2020-09-21 11:34:34,,6,24566
1474,1550,Assembly-of-Robot-Slides.zip,36848,4,Assembly-of-Robot-Codefiles.zip,36848,4,"",36848,6,1422,36848,4,"arduino, assemble of robot, acrylic robot chassis, caster wheel,  dc motors, motor mounting bracket, mit app inventor, car bluetooth robot control, spoken tutorial, video tutorial",7,4,2020-09-21 09:41:23,2020-10-07 05:18:36,,6,36848
1475,1558,Creating-Newsletters-Slides.zip,24566,2,Creating-Newsletters-Codefiles.zip,24566,2,Creating-Newsletters-Assignment.txt,24566,2,1557,24566,2,"libreoffice suite writer 6.3, spoken tutorial, video tutorial, create newsletters, column break option, add image, add banner, animated text, word count
",24566,2,2020-09-21 11:47:59,2020-10-01 12:55:00,,6,24566
1476,1544,Creating-a-New-Character-Device-Slides.zip,36848,2,Creating-a-New-Character-Device-Codefiles.zip,36848,2,Creating-a-New-Character-Device-Assignment.txt,36848,2,1543,36848,2,"class of a device,  class_create() function, device_create()  function, class_destroy() function, device_destroy() function, spoken tutorial, video tutorial",36848,2,2020-09-21 13:05:33,2020-09-24 15:49:25,,6,36848
1477,1545,Kernel-Memory-Allocation-Slides.zip,36848,2,Kernel-Memory-Allocation-Codefiles.zip,36848,2,Kernel-Memory-Allocation-Assignment.txt,36848,2,1548,36848,2,"kmalloc(), kfree(), slab.h, gfp_atomic, dynamic allocation of kernel memory, spoken tutorial, video tutorials",36848,2,2020-09-21 13:06:56,2020-09-23 10:04:54,,6,36848
1478,1548,File-Operations-on-a-Device-Slides.zip,36848,2,File-Operations-on-a-Device-Codefiles.zip,36848,2,File-Operations-on-a-Device-Assignment.txt,36848,2,1544,36848,2,"cdev.h, fs.h, mydevice_open, mydevice_release, cdev_init, cdev_del, open(), close(), spoken tutorial, video tutorials",36848,2,2020-09-22 10:49:10,2020-09-22 11:19:54,,6,36848
1479,1543,Registering-a-Character-Device-Number-Slides.zip,36848,2,Registering-a-Character-Device-Number-Codefiles.zip,36848,2,Registering-a-Character-Device-Number-Assignment.txt,36848,2,1506,36848,2,"major and minor numbers of a device, dev_t  variable, fs.h, alloc_chrdev_region function, unregister_chrdev_region() function, spoken tutorial, video tutorial",36848,2,2020-09-23 11:20:02,2020-09-23 11:27:44,,6,36848
1480,1551,Robot-Control-using-Bluetooth-Slides.zip,36848,4,Robot-Control-using-Bluetooth-Codefiles.zip,36848,4,"",36848,6,1550,36848,4,"arduino, hc-05 bluetooth module, bluetooth communication, mit app inventor, l293d motor driver ic, robot control using bluetooth. spoken tutorial, video tutorial",7,4,2020-09-29 10:53:39,2020-10-07 05:17:42,,6,36848
1481,1533,Normal-Contact-Slides.zip,1982346,4,Normal-Contact-Codefiles.zip,1982346,4,"",1982346,6,1532,1982346,4,"ladder logic, ldmicro, contacts, normal contact, openplc, video tutorials, spoken tutorials",1982346,4,2020-09-29 11:16:54,2020-10-07 05:16:38,,6,1982346
1482,1559,Slide-Presentation-Slides.zip,4917,3,Slide-Presentation-Codefiles.zip,4917,3,Slide-Presentation-Assignment.txt,1964363,3,1241,1964363,3,"freeplane, spotlight, alpha, slide, presentation, slide content, rearrange, play, video tutorial.",1964363,3,2020-10-01 05:12:17,2020-10-09 10:00:35,,6,1964363
1483,1560,"",7,0,"",7,0,"",7,0,,7,0,"freeplane, concept map, alarm, clock, calendar, reminder, reset reminder, video tutorial.",1964363,2,2020-10-01 07:46:07,2020-10-05 06:12:21,,0,
1484,1562,First-CSS-file-Slides.zip,2374656,2,First-CSS-file-Codefiles.zip,2374656,2,First-CSS-file-Assignment.txt,2374656,2,,2374656,0,"css, html, web page, web design, web technology, video tutorial, spoken tutorial, css syntax, css property, css selector, css declaration, descendant selector, grouping selector, universal selector id selector, class selector ",2374656,2,2020-10-08 12:01:00,2020-10-08 12:23:38,,0,
1485,1563,Dimensions-and-Measuring-units-in-CSS-Slides.zip,2374656,2,Dimensions-and-Measuring-units-in-CSS-Codefiles.zip,2374656,2,Dimensions-and-Measuring-units-in-CSS-Assignment.txt,2374656,2,1562,2374656,2,"css, html, web page, web design, web technology, video tutorial, spoken tutorial, css property, css units, css measuring units, css dimensions",2374656,2,2020-10-08 13:10:26,2020-10-08 13:23:53,,0,
1486,1564,Box-Model-in-CSS-Slides.zip,2374656,2,Box-Model-in-CSS-Codefiles.zip,2374656,2,Box-Model-in-CSS-Assignment.txt,2374656,2,1563,2374656,2,"css, html, web page, web design, web technology, video tutorial, spoken tutorial, css property, css box model, css border, css margin, css padding",2374656,2,2020-10-08 13:24:33,2020-10-08 13:37:57,,0,
1487,1565,Background-in-CSS-Slides.zip,2374656,2,Background-in-CSS-Codefiles.zip,2374656,2,Background-in-CSS-Assignment.txt,2374656,2,1564,2374656,2,"css, html, web page, web design, web technology, video tutorial, spoken tutorial, css property, css background, css background-color, css background image, css background repeat, css background attachment, css background position, css color, css background shorthand",2374656,2,2020-10-08 13:39:10,2020-10-08 13:51:29,,0,
1488,1569,"",24566,0,"",24566,0,"",24566,0,,24566,0,"",24566,0,2020-10-09 10:45:45,2020-10-09 10:45:45,,0,
